word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
valve,NN,NN,NN,Disease_or_Syndrome,I,disease,0,0,B,disease,i
diseases.,NN,NN,POS,NA,B,NA,3,0,B,others,B
',POS,NN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,NN,start,IN,NA,B,NA,0,0,B,others,B
from,IN,NN,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
last,JJ,IN,NN,Qualitative_Concept,B,NA,4,10,B,modifier,B
month,NN,JJ,RB,Temporal_Concept,B,NA,5,0,B,time,i
i,RB,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,RB,VBN,NA,B,NA,0,0,B,others,B
suffer,VBN,VB,IN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B,symptom,B
from,IN,VBN,NN,Qualitative_Concept,B,NA,0,0,B,others,i
anxiety,NN,IN,.,Mental_or_Behavioral_Dysfunction,B,symptom,1,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,NN,NA,B,NA,0,0,B,others,B
use,NN,NN,TO,Functional_Concept,B,NA,0,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,TO,NN,NA,B,NA,0,0,B,others,B
concern,NN,VB,IN,Idea_or_Concept,B,NA,0,0,B,others,B
about,IN,NN,PRP$,Qualitative_Concept,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
health,NN,PRP$,DT,Idea_or_Concept,B,NA,0,0,B,others,B
a,DT,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
lot,NN,DT,RB,Qualitative_Concept,I,NA,0,0,B,others,B
always,RB,NN,VB,Idea_or_Concept,B,NA,0,0,B,others,B
keep,VB,RB,IN,Functional_Concept,B,NA,0,0,B,others,B
on,IN,VB,NN,NA,B,NA,0,0,B,others,B
check,NN,IN,IN,Activity,B,NA,2,0,B,others,B
about,IN,NN,PRP$,Qualitative_Concept,B,NA,0,0,B,others,i
my,PRP$,IN,NNS,NA,B,NA,0,0,B,others,i
symptoms,NNS,PRP$,.,Sign_or_Symptom,B,symptom,0,0,B,symptom,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
now,RB,start,RB,Temporal_Concept,B,NA,0,0,B,others,B
suddenly,RB,RB,VB,Finding,B,NA,0,0,B,others,B
i,VB,RB,VBP,NA,B,NA,0,0,B,others,B
do,VBP,VB,RB,Finding,B,NA,0,0,B,others,B
not,RB,VBP,VB,Functional_Concept,B,NA,4,5,B,modifier,B
care,VB,RB,RB,Activity,B,NA,4,8,B,modifier,i
anymore,RB,VB,RB,NA,B,NA,0,0,B,others,B
not,RB,RB,JJ,Functional_Concept,B,NA,4,5,B,others,B
afraid,JJ,RB,IN,Mental_Process,B,NA,0,0,B,others,B
of,IN,JJ,NN,NA,B,NA,0,0,B,others,i
death,NN,IN,NN,Organism_Function,B,symptom,0,0,B,symptom,i
i,NN,NN,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,NN,IN,Mental_Process,B,NA,0,0,B,others,B
like,IN,VBP,NNS,Mental_Process,B,NA,0,0,B,others,B
i,NNS,IN,VBP,NA,B,NA,0,0,B,others,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B,others,B
not,RB,VBP,VB,Functional_Concept,B,NA,4,5,B,others,B
care,VB,RB,VB,Activity,B,NA,4,8,B,modifier,i
let,VB,VB,PRP,NA,B,NA,0,0,B,others,B
it,PRP,VB,VB,NA,B,NA,0,0,B,others,B
come,VB,PRP,NN,Organic_Chemical,B,NA,0,0,B,others,B
i,NN,VB,RB,NA,B,NA,0,0,B,others,B
always,RB,NN,VBP,Idea_or_Concept,B,NA,0,0,B,others,B
have,VBP,RB,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
weird,JJ,VBP,NN,NA,B,NA,0,0,B,others,B
heart,NN,JJ,NN,Sign_or_Symptom,B,symptom,2,0,B,symptom,B
pain/fear,NN,NN,NN,NA,B,NA,1,0,B,symptom,i
feel,NN,NN,CC,Mental_Process,B,NA,0,0,B,others,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B,others,B
feel,VB,CC,RB,Mental_Process,B,NA,0,0,B,others,B
so,RB,VB,VB,NA,B,NA,0,0,B,others,B
confuse,VB,RB,WP,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B,others,B
what,WP,VB,RB,NA,B,NA,0,0,B,others,B
exactly,RB,WP,VBP,NA,B,NA,0,0,B,others,B
i,VBP,RB,VBP,NA,B,NA,0,0,B,others,B
want,VBP,VBP,JJ,NA,B,NA,4,8,B,modifier,B
i,JJ,VBP,VBP,NA,B,NA,0,0,B,others,B
wan,VBP,JJ,JJ,NA,B,NA,4,8,B,others,B
na,JJ,VBP,CD,NA,B,NA,0,0,B,others,B
live,CD,JJ,CC,Qualitative_Concept,B,NA,2,0,B,others,B
or,CC,CD,DT,NA,B,NA,0,0,B,others,B
no,DT,CC,.,NA,B,NA,0,0,B,others,B
?,.,DT,'',NA,B,NA,0,0,B,others,B
'','',.,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NN,start,'',NA,B,NA,0,0,B,others,B
','',NN,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NN,start,NNS,NA,B,NA,0,0,B,others,B
i,NNS,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
feel,NN,VBP,IN,Mental_Process,B,NA,0,0,B,others,B
of,IN,NN,JJ,NA,B,NA,0,0,B,others,i
cold,JJ,IN,CC,Natural_Phenomenon_or_Process,B,NA,0,0,B,symptom,i
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B,others,B
firmness,NN,CC,IN,Finding,B,NA,0,0,B,symptom,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
toe,NN,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
sting,VBG,start,NN,Injury_or_Poisoning,B,injury,4,5,B,others,B
burn,NN,VBG,CC,Injury_or_Poisoning,B,injury,0,0,B,symptom,i
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
numbness,NN,CC,VB,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
be,VB,NN,RB,NA,B,NA,0,0,B,others,B
also,RB,VB,VBP,NA,B,NA,0,0,B,others,B
occur,VBP,RB,.,Activity,B,NA,0,0,B,others,B
.,.,VBP,end,NA,B,NA,0,0,B,others,B
i,RB,start,VB,NA,B,NA,0,0,B,others,B
be,VB,RB,NN,NA,B,NA,0,0,B,others,B
experience,NN,VB,NN,Mental_Process,B,NA,0,0,B,others,B
pain,NN,NN,JJ,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
throb,JJ,NN,NN,NA,B,NA,0,0,B,others,B
burn,NN,JJ,CC,Injury_or_Poisoning,B,injury,0,0,B,symptom,B
or,CC,NN,DT,NA,B,NA,0,0,B,others,B
an,DT,CC,JJ,NA,B,NA,0,0,B,others,B
electric,JJ,DT,JJ,Natural_Phenomenon_or_Process,B,NA,0,0,B,symptom,B
current,JJ,JJ,IN,Natural_Phenomenon_or_Process,I,NA,0,0,B,symptom,i
like,IN,JJ,NN,Mental_Process,B,NA,0,0,B,others,B
sensation,NN,IN,WRB,Organ_or_Tissue_Function,B,NA,0,0,B,others,B
when,WRB,NN,DT,Qualitative_Concept,B,NA,0,0,B,others,B
the,DT,WRB,JJ,NA,B,NA,4,0,B,others,B
affect,JJ,DT,NN,Finding,B,NA,0,0,B,others,B
area,NN,JJ,VB,Finding,I,NA,0,0,B,others,i
be,VB,NN,JJ,NA,B,NA,0,0,B,others,B
re,JJ,VB,NN,NA,B,NA,0,0,B,others,B
warm,NN,JJ,.,Natural_Phenomenon_or_Process,B,NA,4,7,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,JJ,NA,B,NA,4,0,B,others,B
affect,JJ,DT,NN,Finding,B,NA,0,0,B,others,B
area,NN,JJ,IN,Finding,I,NA,0,0,B,others,i
of,IN,NN,NN,NA,B,NA,0,0,B,others,i
skin,NN,IN,RB,Body_System,B,organ,2,0,B,organ,i
usually,RB,NN,VBN,Intellectual_Product,B,NA,4,6,B,others,B
become,VBN,RB,JJ,NA,B,NA,0,0,B,others,B
white,JJ,VBN,CC,Population_Group,B,NA,4,15,B,modifier,B
and,CC,JJ,VB,Idea_or_Concept,B,NA,4,0,B,others,B
feel,VB,CC,RB,Mental_Process,B,NA,0,0,B,others,B
numb,RB,VB,.,Individual_Behavior,B,NA,0,0,B,symptom,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
sometimes,RB,start,DT,Temporal_Concept,B,NA,4,8,B,modifier,B
the,DT,RB,NN,NA,B,NA,4,0,B,others,B
skin,NN,DT,VB,Body_System,B,organ,2,0,B,organ,B
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
red,VBN,VB,.,Qualitative_Concept,B,NA,4,15,B,modifier,B
.,.,VBN,end,NA,B,NA,0,0,B,others,B
it,PRP,start,RB,NA,B,NA,0,0,B,others,B
also,RB,PRP,VB,NA,B,NA,0,0,B,others,B
feel,VB,RB,RB,Mental_Process,B,NA,0,0,B,others,B
hard,RB,VB,CC,Qualitative_Concept,B,NA,4,2,B,modifier,B
or,CC,RB,VB,NA,B,NA,0,0,B,others,B
stiff,VB,CC,.,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
.,.,VB,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
skin,NN,DT,VB,Body_System,B,organ,2,0,B,organ,B
be,VB,NN,RB,NA,B,NA,0,0,B,others,B
often,RB,VB,JJ,Temporal_Concept,B,NA,5,0,B,time,B
red,JJ,RB,CC,Qualitative_Concept,B,NA,4,15,B,modifier,B
or,CC,JJ,VB,NA,B,NA,0,0,B,others,B
be,VB,CC,VBN,NA,B,NA,0,0,B,others,B
become,VBN,VB,JJ,NA,B,NA,0,0,B,others,B
blue,JJ,VBN,.,Qualitative_Concept,B,NA,4,15,B,modifier,B
.,.,JJ,end,NA,B,NA,0,0,B,others,B
it,PRP,start,VB,NA,B,NA,0,0,B,others,B
feel,VB,PRP,JJ,Mental_Process,B,NA,0,0,B,others,B
freeze,JJ,VB,CC,Natural_Phenomenon_or_Process,B,NA,0,0,B,symptom,B
and,CC,JJ,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
hard,JJ,CC,.,Qualitative_Concept,B,NA,4,2,B,modifier,B
.,.,JJ,end,NA,B,NA,0,0,B,others,B
there,RB,start,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,RB,NA,B,NA,0,0,B,others,B
also,RB,VB,RB,NA,B,NA,0,0,B,others,B
usually,RB,RB,RB,Intellectual_Product,B,NA,4,6,B,others,B
quite,RB,RB,DT,Intellectual_Product,B,NA,0,0,B,others,B
a,DT,RB,NN,Intellectual_Product,I,NA,0,0,B,others,i
lot,NN,DT,IN,Intellectual_Product,I,NA,0,0,B,others,i
of,IN,NN,NN,NA,B,NA,0,0,B,others,i
swell,NN,IN,IN,Pathologic_Function,B,NA,1,0,B,symptom,i
of,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
affect,JJ,DT,NN,Finding,B,NA,0,0,B,others,B
area,NN,JJ,.,Finding,I,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
blister,NN,start,NN,Pathologic_Function,B,NA,0,0,B,others,B
fill,NN,NN,IN,Activity,B,NA,2,0,B,others,B
with,IN,NN,DT,Qualitative_Concept,B,NA,4,0,B,others,B
a,DT,IN,JJ,Intellectual_Product,I,NA,0,0,B,others,B
clear,JJ,DT,CC,Food,B,food,0,0,B,others,B
or,CC,JJ,JJ,NA,B,NA,0,0,B,others,B
milky,JJ,CC,NN,Finding,B,NA,0,0,B,others,B
fluid,NN,JJ,VBP,Food,I,food,0,0,B,symptom,i
appear,VBP,NN,IN,NA,B,NA,0,0,B,others,B
on,IN,VBP,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
skin,NN,DT,.,Body_System,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
skin,NN,DT,VB,Body_System,B,organ,2,0,B,organ,B
be,VB,NN,RB,NA,B,NA,0,0,B,others,B
initially,RB,VB,JJ,Temporal_Concept,B,NA,0,0,B,others,B
deep,JJ,RB,JJ,Spatial_Concept,B,NA,4,7,B,others,B
red,JJ,JJ,CC,Qualitative_Concept,B,NA,4,15,B,modifier,B
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B,others,B
mottle,NN,CC,CC,Finding,B,NA,0,0,B,symptom,B
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B,others,B
then,RB,CC,VB,Temporal_Concept,B,NA,4,0,B,others,B
become,VB,RB,NN,NA,B,NA,0,0,B,others,B
black.,NN,VB,'',NA,B,NA,4,15,B,modifier,B
','',NN,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,JJ,start,NN,NA,B,NA,0,0,B,others,B
hi,NN,JJ,DT,NA,B,NA,0,0,B,others,B
all,DT,NN,.,Quantitative_Concept,B,NA,0,0,B,others,B
.,.,DT,end,NA,B,NA,0,0,B,others,B
about,IN,start,CD,Finding,B,NA,0,0,B,others,B
3,CD,IN,NNS,NA,B,NA,0,0,B,modifier,B
years,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,time,i
ago,RB,NNS,JJ,NA,B,NA,4,10,B,modifier,i
i,JJ,RB,VBP,NA,B,NA,0,0,B,others,B
start,VBP,JJ,VBP,Temporal_Concept,B,NA,0,0,B,others,B
have,VBP,VBP,VBN,Intellectual_Product,B,NA,0,0,B,others,B
pain,VBN,VBP,PRP$,Finding,I,NA,1,0,B,symptom,B
my,PRP$,VBN,NN,NA,B,NA,0,0,B,others,B
shoulder,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,JJ,start,VB,NA,B,NA,0,0,B,others,B
be,VB,JJ,VBN,NA,B,NA,0,0,B,others,B
tell,VBN,VB,IN,NA,B,NA,0,0,B,others,B
by,IN,VBN,DT,NA,B,NA,0,0,B,others,B
a,DT,IN,JJ,NA,B,NA,0,0,B,others,B
orthopedic,JJ,DT,NN,Biomedical_Occupation_or_Discipline,B,NA,0,0,B,others,B
doctor,NN,JJ,IN,Professional_or_Occupational_Group,B,NA,6,2,B,medication,i
that,IN,NN,PRP,NA,B,NA,4,0,B,others,B
it,PRP,IN,VB,NA,B,NA,0,0,B,others,B
be,VB,PRP,VBN,NA,B,NA,0,0,B,others,B
bursitis,VBN,VB,.,Disease_or_Syndrome,B,disease,3,0,B,disease,B
.,.,VBN,end,NA,B,NA,0,0,B,others,B
do,VB,start,JJ,Finding,B,NA,0,0,B,others,B
physical,JJ,VB,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B,medication,B
therapy,NN,JJ,IN,Therapeutic_or_Preventive_Procedure,I,medication,0,0,B,medication,i
with,IN,NN,DT,Qualitative_Concept,B,NA,4,0,B,others,B
no,DT,IN,NN,Finding,B,NA,0,0,B,modifier,B
improvement,NN,DT,RB,Finding,I,NA,0,0,B,modifier,i
still,RB,NN,VBN,NA,B,NA,0,0,B,others,B
hurt,VBN,RB,TO,NA,B,NA,0,0,B,others,B
to,TO,VBN,DT,NA,B,NA,0,0,B,others,B
this,DT,TO,NN,Eukaryote,B,NA,4,0,B,others,B
day,NN,DT,.,Temporal_Concept,B,NA,5,0,B,time,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,RB,Intellectual_Product,B,NA,0,0,B,others,B
now,RB,VBP,VB,Temporal_Concept,B,NA,0,0,B,others,B
develop,VB,RB,DT,NA,B,NA,4,7,B,others,B
a,DT,VB,JJ,NA,B,NA,0,0,B,others,B
large,JJ,DT,NN,Quantitative_Concept,B,NA,4,7,B,modifier,B
lipoma,NN,JJ,IN,Neoplastic_Process,B,disease,0,0,B,disease,i
on,IN,NN,DT,NA,B,NA,0,0,B,others,B
that,DT,IN,NN,NA,B,NA,4,0,B,others,B
shoulder,NN,DT,.,Body_Location_or_Region,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
about,IN,start,DT,Finding,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
year,NN,DT,RB,Temporal_Concept,B,NA,5,0,B,time,i
ago,RB,NN,RB,NA,B,NA,4,10,B,modifier,i
start,RB,RB,VBP,Temporal_Concept,B,NA,0,0,B,others,B
have,VBP,RB,JJ,Intellectual_Product,B,NA,0,0,B,others,B
severe,JJ,VBP,NN,Finding,B,NA,4,2,B,modifier,B
pain,NN,JJ,IN,Finding,I,NA,1,0,B,symptom,i
in,IN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B,others,B
fore,JJ,PRP$,NN,Functional_Concept,B,NA,4,10,B,modifier,B
foot,NN,JJ,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
have,VB,start,NN,Intellectual_Product,B,NA,0,0,B,others,B
surgery,NN,VB,TO,Health_Care_Activity,B,medication,0,0,B,medication,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
remove,VB,TO,WP,Activity,B,NA,0,0,B,others,B
what,WP,VB,VB,NA,B,NA,0,0,B,others,B
podiatrist,VB,WP,VB,Professional_or_Occupational_Group,B,NA,6,2,B,medication,B
call,VB,VB,DT,Intellectual_Product,B,NA,0,0,B,others,B
a,DT,VB,JJ,NA,B,NA,0,0,B,others,B
benign,JJ,DT,NN,Qualitative_Concept,B,NA,0,0,B,others,B
growth,NN,JJ,IN,Organism_Function,B,symptom,0,0,B,symptom,B
on,IN,NN,NN,NA,B,NA,0,0,B,others,B
toe,NN,IN,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
joint,NN,NN,.,Body_Space_or_Junction,I,NA,2,0,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
symptoms,NNS,start,VBP,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
start,VBP,NNS,IN,Temporal_Concept,B,NA,0,0,B,others,B
in,IN,VBP,JJ,NA,B,NA,0,0,B,others,B
same,JJ,IN,NN,Finding,I,NA,0,0,B,others,B
foot,NN,JJ,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
but,CC,NN,JJ,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
different,JJ,CC,NN,Qualitative_Concept,B,NA,0,0,B,others,B
toe,NN,JJ,DT,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
a,DT,NN,NN,NA,B,NA,0,0,B,others,B
couple,NN,DT,IN,Family_Group,B,NA,0,0,B,others,B
of,IN,NN,NNS,NA,B,NA,0,0,B,others,B
months,NNS,IN,IN,Temporal_Concept,B,NA,5,0,B,time,B
ago,IN,NNS,CC,NA,B,NA,4,10,B,others,B
and,CC,IN,RB,Idea_or_Concept,B,NA,4,0,B,others,B
now,RB,CC,VBP,Temporal_Concept,B,NA,0,0,B,others,B
tell,VBP,RB,NNS,NA,B,NA,0,0,B,others,B
i,NNS,VBP,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VBN,Intellectual_Product,B,NA,0,0,B,others,B
morton,VBN,VBP,VB,NA,B,NA,0,0,B,others,B
be,VB,VBN,VBN,NA,B,NA,0,0,B,others,B
neuroma,VBN,VB,IN,Neoplastic_Process,B,disease,0,0,B,disease,B
in,IN,VBN,DT,NA,B,NA,0,0,B,others,B
that,DT,IN,NN,NA,B,NA,4,0,B,others,B
foot,NN,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
at,IN,start,IN,NA,B,NA,0,0,B,others,B
about,IN,IN,DT,Finding,B,NA,0,0,B,others,B
the,DT,IN,JJ,Finding,I,NA,4,0,B,others,B
same,JJ,DT,NN,Finding,I,NA,0,0,B,others,B
time,NN,JJ,JJ,Finding,I,NA,5,0,B,time,B
i,JJ,NN,VBP,NA,B,NA,0,0,B,others,B
start,VBP,JJ,VBP,Temporal_Concept,B,NA,0,0,B,others,B
have,VBP,VBP,VBN,Intellectual_Product,B,NA,0,0,B,others,B
hip,VBN,VBP,NN,Sign_or_Symptom,B,symptom,2,0,B,organ,B
pain,NN,VBN,CC,Finding,I,NA,1,0,B,symptom,i
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B,others,B
just,RB,CC,VB,NA,B,NA,0,0,B,others,B
feel,VB,RB,RB,Mental_Process,B,NA,0,0,B,others,B
achy,RB,VB,DT,NA,B,NA,0,0,B,others,B
all,DT,RB,IN,Quantitative_Concept,B,NA,0,0,B,others,B
over,IN,DT,CC,Spatial_Concept,B,NA,0,0,B,others,B
and,CC,IN,VB,Idea_or_Concept,B,NA,4,0,B,others,B
exhaust,VB,CC,PDT,Hazardous_or_Poisonous_Substance,B,NA,0,0,B,others,B
all,PDT,VB,DT,Quantitative_Concept,B,NA,0,0,B,others,B
the,DT,PDT,NN,Finding,I,NA,4,0,B,others,i
time,NN,DT,.,Finding,I,NA,5,0,B,time,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,JJ,NA,B,NA,0,0,B,others,B
primary,JJ,PRP$,NN,Professional_or_Occupational_Group,B,NA,0,0,B,others,B
care,NN,JJ,NN,Professional_or_Occupational_Group,I,NA,4,8,B,modifier,i
doctor,NN,NN,VB,Professional_or_Occupational_Group,B,NA,6,2,B,medication,i
be,VB,NN,NN,NA,B,NA,0,0,B,others,B
plan,NN,VB,TO,Intellectual_Product,B,NA,0,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
do,VB,TO,VB,Finding,B,NA,0,0,B,others,B
blood,VB,VB,NN,Laboratory_Procedure,B,NA,6,3,B,medication,B
test,NN,VB,IN,Laboratory_Procedure,I,NA,6,3,I,medication,i
for,IN,NN,NN,NA,B,NA,0,0,B,others,B
ra,NN,IN,JJ,NA,B,NA,0,0,B,others,B
next,JJ,NN,NN,Temporal_Concept,B,NA,4,10,B,modifier,B
week,NN,JJ,.,Temporal_Concept,B,NA,5,0,B,time,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
there,RB,start,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,NN,NA,B,NA,0,0,B,others,B
inflammation,NN,VB,IN,Pathologic_Function,B,NA,3,0,B,disease,B
around,IN,NN,NNS,Idea_or_Concept,B,NA,0,0,B,others,B
tendons,NNS,IN,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
and,CC,NNS,NN,Idea_or_Concept,B,NA,4,0,B,others,B
i,NN,CC,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,JJ,NA,B,NA,0,0,B,others,B
loose,JJ,VB,NN,Qualitative_Concept,B,NA,0,0,B,others,B
weight,NN,JJ,.,Quantitative_Concept,B,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B,others,B
not,RB,VBP,VB,Finding,I,NA,4,5,B,others,B
have,VB,RB,NN,Intellectual_Product,B,NA,0,0,B,others,B
swell,NN,VB,CC,Pathologic_Function,B,NA,1,0,B,symptom,B
or,CC,NN,NN,NA,B,NA,0,0,B,others,B
redness,NN,CC,IN,Finding,B,NA,0,0,B,symptom,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
any,DT,IN,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
joint,JJ,DT,RB,Body_Space_or_Junction,I,NA,2,0,B,organ,B
however,RB,JJ,.,NA,B,NA,4,0,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
do,VBP,start,PRP,Finding,B,NA,0,0,B,others,B
you,PRP,VBP,VB,NA,B,NA,0,0,B,others,B
think,VB,PRP,DT,Mental_Process,B,NA,4,8,B,others,B
this,DT,VB,VB,Eukaryote,B,NA,4,0,B,others,B
be,VB,DT,VBN,NA,B,NA,0,0,B,others,B
ra,VBN,VB,.,NA,B,NA,0,0,B,others,B
?,.,VBN,'',NA,B,NA,0,0,B,others,B
'','',.,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NN,start,IN,NA,B,NA,0,0,B,others,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
first,JJ,DT,NN,Quantitative_Concept,B,NA,0,0,B,others,B
week,NN,JJ,PRP$,Temporal_Concept,B,NA,5,0,B,time,i
my,PRP$,NN,NN,NA,B,NA,0,0,B,others,B
body,NN,PRP$,NN,Organism_Attribute,B,NA,2,0,B,organ,B
temperature,NN,NN,NN,Organism_Attribute,I,NA,0,0,B,others,i
rise,NN,NN,RB,Plant,B,NA,4,7,B,modifier,i
slowly,RB,NN,CC,Qualitative_Concept,B,NA,4,8,B,modifier,i
and,CC,RB,VB,Idea_or_Concept,B,NA,4,0,B,others,B
go,VB,CC,RB,NA,B,NA,0,0,B,others,B
up,RB,VB,CC,NA,B,NA,0,0,B,others,B
and,CC,RB,RB,Idea_or_Concept,B,NA,4,0,B,others,B
down,RB,CC,IN,Spatial_Concept,B,NA,0,0,B,others,B
with,IN,RB,NN,Qualitative_Concept,B,NA,4,0,B,others,B
headache,NN,IN,NN,Disease_or_Syndrome,B,disease,1,0,B,disease,B
cough,NN,NN,CC,Disease_or_Syndrome,I,disease,1,0,B,disease,i
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
feel,NN,CC,RB,Sign_or_Symptom,B,symptom,0,0,B,others,B
unwell,RB,NN,.,Sign_or_Symptom,I,symptom,0,0,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
nosebleeds,RB,start,VB,Pathologic_Function,B,NA,0,0,B,symptom,B
be,VB,RB,RB,NA,B,NA,0,0,B,others,B
there,RB,VB,.,NA,B,NA,4,0,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
in,IN,start,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
second,JJ,DT,NN,Quantitative_Concept,B,NA,4,0,B,others,B
week,NN,JJ,RB,Temporal_Concept,B,NA,5,0,B,time,i
there,RB,NN,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,JJ,NA,B,NA,0,0,B,others,B
high,JJ,DT,NN,Sign_or_Symptom,B,symptom,4,3,B,modifier,B
fever,NN,JJ,IN,Sign_or_Symptom,I,symptom,1,0,B,symptom,i
of,IN,NN,IN,NA,B,NA,0,0,B,others,B
around,IN,IN,IN,Idea_or_Concept,B,NA,0,0,B,others,B
around,IN,IN,CD,Idea_or_Concept,B,NA,0,0,B,others,B
40\xb0c,CD,IN,CD,NA,B,NA,0,0,B,modifier,B
104\xb0f,CD,CD,RB,NA,B,NA,0,0,B,modifier,B
often,RB,CD,JJR,Temporal_Concept,B,NA,5,0,B,time,B
