word,pos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
low,JJ,Finding,B,NA,4,4,B
blood,NN,Finding,I,NA,3,0,B
pressure,NN,Finding,I,NA,3,0,I
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u,NN,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
experience,VBN,Mental_Process,B,NA,0,0,B
visual,JJ,Sign_or_Symptom,B,symptom,0,0,B
hallucinations,NNS,Sign_or_Symptom,I,symptom,1,0,B
in,IN,NA,B,NA,0,0,B
low,JJ,Qualitative_Concept,B,NA,1,0,I
light,NN,Natural_Phenomenon_or_Process,B,NA,4,8,B
.,.,NA,B,NA,0,0,B
This,DT,Eukaryote,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
frighten,VBN,Mental_Process,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
distress,JJ,Mental_Process,B,NA,4,3,B
",",",",NA,B,NA,0,0,B
particularly,RB,NA,B,NA,4,8,B
when,WRB,Temporal_Concept,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
first,RB,Quantitative_Concept,B,NA,0,0,B
occur,VBZ,Activity,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
I,PRP,NA,B,NA,0,0,B
do,VBP,Qualitative_Concept,B,NA,0,0,B
not,RB,Qualitative_Concept,I,NA,4,5,B
know,VB,Qualitative_Concept,I,NA,0,0,B
the,DT,NA,B,NA,0,0,B
cause,NN,Conceptual_Entity,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
go,VBN,NA,B,NA,0,0,B
mad,JJ,Mental_Process,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
believe,VBP,NA,B,NA,0,0,B
there,EX,NA,B,NA,0,0,B
could,MD,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
supernatural,JJ,NA,B,NA,0,0,B
cause.The,NN,NA,B,NA,0,0,B
visual,JJ,Sign_or_Symptom,B,symptom,0,0,B
hallucinations,NNS,Sign_or_Symptom,I,symptom,1,0,B
be,VB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
black,JJ,Pharmacologic_Substance,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
white,JJ,Pharmacologic_Substance,I,NA,0,0,B
",",",",NA,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
colour,NN,Natural_Phenomenon_or_Process,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
They,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
just,RB,NA,B,NA,0,0,B
involve,VB,Functional_Concept,B,NA,0,0,B
pattern,NN,Spatial_Concept,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
wall,NN,Manufactured_Object,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
grids,NNS,Manufactured_Object,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
More,RBR,Functional_Concept,B,NA,0,0,B
often,RB,Temporal_Concept,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
however,RB,NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
they,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
complicate,JJ,Functional_Concept,B,NA,0,0,B
move,NN,Organism_Function,B,symptom,0,0,B
images.The,NN,NA,B,NA,0,0,B
face,NN,Body_Location_or_Region,B,organ,2,0,B
include,VBP,Idea_or_Concept,B,NA,0,0,B
people,NNS,Population_Group,B,NA,0,0,B
who,WP,NA,B,NA,0,0,B
have,VBP,Organism_Function,B,symptom,0,0,B
die,VBN,Organism_Function,I,symptom,0,0,B
.,.,NA,B,NA,0,0,B
Plants,NNS,Plant,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
tree,NN,Plant,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
beautiful,JJ,NA,B,NA,0,0,B
countryside,NN,NA,B,NA,0,0,B
scenes,NNS,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
also,RB,NA,B,NA,0,0,B
common,JJ,Quantitative_Concept,B,NA,4,8,B
.,.,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,JJ,NA,B,NA,0,0,B
u'I,JJ,NA,B,NA,0,0,B
experience,NN,Mental_Process,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
bleed,VBN,Pathologic_Function,B,NA,1,0,B
after,IN,Temporal_Concept,B,NA,0,0,B
go,NN,NA,B,NA,0,0,B
to,TO,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
toilet,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
to,TO,NA,B,NA,0,0,B
pass,VB,Finding,B,NA,0,0,B
stool,NN,Body_Substance,B,organ,0,0,B
.,.,NA,B,NA,0,0,B
The,DT,NA,B,NA,0,0,B
blood,NN,Tissue,B,NA,2,0,B
be,VB,NA,B,NA,0,0,B
usually,RB,Intellectual_Product,B,NA,4,6,B
bright,JJ,Finding,B,NA,0,0,B
red,JJ,Finding,I,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
be,VB,NA,B,NA,0,0,B
notice,VBN,NA,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
toilet,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
tissue,NN,Tissue,B,NA,2,0,B
",",",",NA,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
toilet,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
pan,NN,Mammal,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
coat,VB,Quantitative_Concept,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
stools.The,NN,NA,B,NA,0,0,B
discharge,NN,Body_Substance,B,organ,1,0,B
be,VB,NA,B,NA,0,0,B
irritate,JJ,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
skin,NN,Body_System,B,organ,2,0,B
around,IN,Idea_or_Concept,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
back,JJ,Body_Location_or_Region,B,organ,2,0,B
passage,NN,Laboratory_Procedure,B,NA,0,0,B
(,(,NA,B,NA,0,0,B
anus,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
),),NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
sense,NN,Organ_or_Tissue_Function,B,NA,2,0,B
of,IN,NA,B,NA,0,0,B
fullness,NN,Spatial_Concept,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
anus,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
feel,NN,Mental_Process,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
not,RB,Functional_Concept,B,NA,4,5,B
fully,RB,NA,B,NA,0,0,B
empty,JJ,Qualitative_Concept,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
back,JJ,Body_Location_or_Region,B,organ,2,0,B
passage,NN,Laboratory_Procedure,B,NA,0,0,B
when,WRB,Qualitative_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
go,VBP,NA,B,NA,0,0,B
to,TO,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
toilet,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'In,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
first,JJ,Quantitative_Concept,B,NA,0,0,B
week,NN,Temporal_Concept,B,NA,5,0,B
my,PRP$,NA,B,NA,0,0,B
body,NN,Organism_Attribute,B,NA,2,0,B
temperature,NN,Organism_Attribute,I,NA,0,0,B
rise,NN,Plant,B,NA,4,7,B
slowly,RB,Qualitative_Concept,B,NA,0,0,B
",",",",Disease_or_Syndrome,I,disease,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
go,VB,NA,B,NA,0,0,B
up,RB,NA,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
down,RB,Spatial_Concept,B,NA,0,0,B
",",",",Disease_or_Syndrome,I,disease,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
headache,NN,Disease_or_Syndrome,B,disease,1,0,B
",",",",Disease_or_Syndrome,I,disease,0,0,B
cough,NN,Disease_or_Syndrome,I,disease,1,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
feel,NN,Sign_or_Symptom,B,symptom,0,0,B
unwell,RB,Sign_or_Symptom,I,symptom,0,0,B
.,.,NA,B,NA,0,0,B
Nosebleeds,NNS,Pathologic_Function,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
there.In,VBN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
second,JJ,Quantitative_Concept,B,NA,5,0,B
week,NN,Temporal_Concept,B,NA,5,0,B
there,RB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
high,JJ,Sign_or_Symptom,B,symptom,2,0,B
fever,NN,Sign_or_Symptom,I,symptom,1,0,B
of,IN,NA,B,NA,0,0,B
around,IN,Idea_or_Concept,B,NA,0,0,B
around,IN,Idea_or_Concept,B,NA,0,0,B
40\xb0C,CD,NA,B,NA,0,0,B
(,(,NA,B,NA,0,0,B
104\xb0F,CD,NA,B,NA,0,0,B
),),NA,B,NA,0,0,B
often,RB,Temporal_Concept,B,NA,0,0,B
worse,RBR,Finding,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
afternoon,NN,Temporal_Concept,B,NA,5,0,B
although,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
pulse,NN,Health_Care_Activity,B,medication,0,0,B
be,VB,NA,B,NA,0,0,B
often,RB,Temporal_Concept,B,NA,0,0,B
slower,JJR,NA,B,NA,0,0,B
than,IN,NA,B,NA,0,0,B
expect,VBP,Idea_or_Concept,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
high,JJ,Sign_or_Symptom,B,symptom,2,0,B
fever.Tummy,NN,NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
diarrhoea,NN,Sign_or_Symptom,B,symptom,1,0,B
be,VB,NA,B,NA,0,0,B
there,RB,NA,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
stool,JJ,Body_Substance,B,organ,0,0,B
be,VB,NA,B,NA,0,0,B
often,RB,Temporal_Concept,B,NA,0,0,B
green,JJ,Qualitative_Concept,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Rash,NNP,Sign_or_Symptom,B,symptom,0,0,B
(,(,NA,B,NA,0,0,B
rise,VB,Plant,B,NA,4,7,B
colour,NN,Natural_Phenomenon_or_Process,B,NA,0,0,B
spot,NN,Finding,I,NA,0,0,B
),),NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u,NN,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
Diagnosed,VBN,Finding,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
crohn,NN,Disease_or_Syndrome,B,disease,0,0,B
be,VB,NA,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
2008,CD,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
Very,RB,Qualitative_Concept,B,NA,0,0,B
unwell,RB,NA,B,NA,0,0,B
for,IN,Qualitative_Concept,B,NA,0,0,B
many,JJ,Quantitative_Concept,B,NA,0,0,B
years,NNS,Temporal_Concept,B,NA,5,0,B
.,.,NA,B,NA,0,0,B
Tried,VBN,NA,B,NA,0,0,B
different,JJ,Qualitative_Concept,B,NA,0,0,B
meds,NNS,NA,B,NA,0,0,B
but,CC,Mental_or_Behavioral_Dysfunction,B,symptom,1,0,I
untolerated/,JJ,NA,B,NA,0,0,B
no,DT,Finding,B,NA,0,0,B
difference.Occasional,JJ,NA,B,NA,0,0,B
back,RB,Body_Location_or_Region,B,organ,1,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,I
but,CC,Mental_or_Behavioral_Dysfunction,B,symptom,1,0,I
nothing,NN,Finding,B,NA,4,5,B
like,IN,Mental_Process,B,NA,0,0,B
since,IN,Temporal_Concept,B,NA,0,0,B
i,JJ,NA,B,NA,0,0,B
start,VBP,Temporal_Concept,B,NA,0,0,B
infliximab,VB,Immunologic_Factor,B,NA,0,0,B
about,IN,Qualitative_Concept,B,NA,0,0,B
6,CD,NA,B,NA,0,0,B
months,NNS,Temporal_Concept,B,NA,5,0,B
ago,RB,NA,B,NA,4,10,B
.,.,NA,B,NA,0,0,B
Consultant,NNP,Professional_or_Occupational_Group,B,NA,0,0,B
request,VBD,Functional_Concept,B,NA,0,0,B
a,DT,Qualitative_Concept,B,NA,0,0,B
break,NN,Phenomenon_or_Process,B,NA,0,0,B
for,IN,Qualitative_Concept,B,NA,0,0,B
few,JJ,Quantitative_Concept,B,NA,4,8,B
weeks,NNS,Temporal_Concept,B,NA,5,0,B
to,TO,Functional_Concept,I,NA,0,0,B
see,VB,Activity,B,NA,0,0,B
if,IN,NA,B,NA,0,0,B
pain,VB,Sign_or_Symptom,B,symptom,1,0,I
subside,JJ,NA,B,NA,0,0,B
not,RB,Functional_Concept,B,NA,4,5,B
a,DT,Qualitative_Concept,B,NA,0,0,B
lot,NN,Qualitative_Concept,I,NA,0,0,B
of,IN,NA,B,NA,0,0,B
difference.Had,NN,NA,B,NA,0,0,B
another,DT,NA,B,NA,0,0,B
infusion,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
this,DT,Eukaryote,B,NA,0,0,B
week,NN,Temporal_Concept,B,NA,5,0,B
",",",",NA,B,NA,0,0,B
constant,JJ,Qualitative_Concept,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,I
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
back,NN,Body_Location_or_Region,B,organ,1,0,B
",",",",NA,B,NA,0,0,B
worse,JJR,Finding,B,NA,0,0,B
at,IN,Temporal_Concept,B,NA,0,0,B
night,NN,Temporal_Concept,I,NA,5,0,B
",",",",NA,B,NA,0,0,B
break,NN,Phenomenon_or_Process,B,NA,0,0,B
sleep,NN,Organism_Function,B,symptom,1,0,B
due,JJ,Functional_Concept,B,NA,0,0,B
to,TO,Functional_Concept,I,NA,0,0,B
pain.I,VB,NA,B,NA,1,0,B
just,RB,NA,B,NA,0,0,B
wonder,VB,NA,B,NA,0,0,B
if,IN,NA,B,NA,0,0,B
anyone,NN,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
similar,JJ,Qualitative_Concept,B,NA,0,0,B
experience,NN,Mental_Process,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
infliximab,JJ,Immunologic_Factor,B,NA,0,0,B
infusion,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
.,.,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u,NN,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
For,IN,Qualitative_Concept,B,NA,0,0,B
some,DT,Finding,B,NA,4,8,B
days,NNS,Finding,I,NA,5,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
restless,JJ,Sign_or_Symptom,B,symptom,0,0,B
",",",",NA,B,NA,0,0,B
nervous,JJ,Sign_or_Symptom,B,symptom,0,0,B
",",",",NA,B,NA,0,0,B
emotional,JJ,Finding,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
irritable,JJ,Finding,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
sleep,JJ,Organism_Function,B,symptom,1,0,B
poorly,NN,Qualitative_Concept,B,NA,4,5,B
and,CC,Idea_or_Concept,B,NA,2,0,B
be,VB,NA,B,NA,0,0,B
'always,VBN,NA,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
go,NN,NA,B,NA,0,0,B
',POS,Disease_or_Syndrome,I,disease,0,0,B
.,.,NA,B,NA,0,0,B
There,EX,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
Tremor,NNP,Sign_or_Symptom,B,symptom,0,0,B
of,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
lose,JJ,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
weight,NN,Therapeutic_or_Preventive_Procedure,I,medication,0,0,B
despite,IN,NA,B,NA,0,0,B
an,DT,NA,B,NA,0,0,B
increase,NN,Sign_or_Symptom,B,symptom,4,7,B
appetite,NN,Finding,I,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
sensation,NN,Organ_or_Tissue_Function,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
palpitations,NNS,Finding,B,NA,3,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
Sweating,VBG,Finding,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
an,DT,NA,B,NA,0,0,B
increase,NN,Sign_or_Symptom,B,symptom,4,7,B
thirst,NN,Sign_or_Symptom,I,symptom,1,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
diarrhoea,VBN,Sign_or_Symptom,B,symptom,1,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Skin,VBN,Intellectual_Product,I,NA,0,0,B
problems,NNS,Intellectual_Product,I,NA,3,0,B
such,JJ,NA,B,NA,0,0,B
as,IN,NA,B,NA,0,0,B
hair,NN,Sign_or_Symptom,B,symptom,2,0,B
thin,JJ,Congenital_Abnormality,I,NA,4,8,B
and,CC,Idea_or_Concept,B,NA,2,0,B
itch,NN,Sign_or_Symptom,I,symptom,0,0,B
.,.,NA,B,NA,0,0,B
Test,NNP,Quantitative_Concept,B,NA,0,0,B
show,VBP,Animal,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
swell,NN,Pathologic_Function,B,NA,1,0,B
of,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
thyroid,JJ,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
gland,NN,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
(,(,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
goitre,NN,NA,B,NA,0,0,B
),),NA,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
neck,NN,Body_Location_or_Region,B,organ,2,0,B
be,VB,NA,B,NA,0,0,B
occurring.I,VBN,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Graves,VBN,Disease_or_Syndrome,B,disease,0,0,B
',POS,Disease_or_Syndrome,I,disease,0,0,B
disease,NN,Disease_or_Syndrome,I,disease,0,0,B
.,.,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u,NN,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
suffer,VBN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
from,IN,Qualitative_Concept,B,NA,0,0,B
shake,NN,Activity,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
body,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
part,NN,Body_Part_Organ_or_Organ_Component,I,organ,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
it,PRP,NA,B,NA,0,0,B
affect,VB,Mental_Process,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
leave,JJ,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
my,PRP$,NA,B,NA,0,0,B
head,NN,Body_Location_or_Region,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
also,RB,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
dystonia,VBN,Sign_or_Symptom,B,symptom,1,0,B
in,IN,NA,B,NA,0,0,B
right,JJ,Body_Part_Organ_or_Organ_Component,B,organ,4,1,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
take,VBP,Health_Care_Activity,B,medication,0,0,B
propranolol,NN,Pharmacologic_Substance,B,NA,0,0,B
which,WDT,NA,B,NA,0,0,B
help,NN,Qualitative_Concept,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
leave,JJ,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
but,CC,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
do,VBP,Finding,B,NA,0,0,B
not,RB,Finding,I,NA,4,5,B
help,VB,Qualitative_Concept,B,NA,0,0,B
much,RB,Quantitative_Concept,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
head,NN,Body_Location_or_Region,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
Lately,RB,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
vision,NN,Organism_Function,B,symptom,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
blurry,VBN,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'Coughing,VBG,NA,B,NA,0,0,B
up,RP,NA,B,NA,0,0,B
lot,NN,Idea_or_Concept,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
phlegm,NN,Body_Substance,B,organ,0,0,B
(,(,NA,B,NA,0,0,B
sputum,NN,Body_Substance,B,organ,3,0,B
),),NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
The,DT,NA,B,NA,0,0,B
amount,NN,Quantitative_Concept,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
sputum,NN,Body_Substance,B,organ,3,0,B
be,VB,NA,B,NA,0,0,B
medium,NN,Quantitative_Concept,B,NA,4,3,B
.,.,NA,B,NA,0,0,B
It,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
very,RB,Qualitative_Concept,B,NA,4,0,B
tire,JJ,Spatial_Concept,B,NA,1,0,B
to,TO,NA,B,NA,0,0,B
cough,VB,Sign_or_Symptom,B,symptom,1,0,B
up,RP,NA,B,NA,0,0,B
large,JJ,Quantitative_Concept,B,NA,4,7,B
amount,NN,Quantitative_Concept,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
sputum,NN,Body_Substance,B,organ,3,0,B
each,DT,Temporal_Concept,B,NA,0,0,B
day.I,NN,NA,B,NA,0,0,B
feel,NN,Mental_Process,B,NA,0,0,B
Tiredness,NNP,Sign_or_Symptom,B,symptom,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
poor,JJ,Finding,B,NA,4,5,B
concentration.Wheeziness,NN,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
happening.I,VBN,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
cough,VBN,Sign_or_Symptom,B,symptom,1,0,B
up,RP,NA,B,NA,0,0,B
some,DT,Quantitative_Concept,B,NA,4,8,B
blood,NN,Tissue,B,NA,2,0,B
from,IN,Qualitative_Concept,B,NA,0,0,B
an,DT,NA,B,NA,0,0,B
inflame,JJ,NA,B,NA,4,7,B
airway,NN,Body_Part_Organ_or_Organ_Component,B,organ,0,0,B
.,.,NA,B,NA,0,0,B
This,DT,Eukaryote,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
typically,RB,NA,B,NA,0,0,B
just,RB,NA,B,NA,0,0,B
small,JJ,Quantitative_Concept,B,NA,3,0,B
amount,NN,Quantitative_Concept,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
blood,NN,Tissue,B,NA,2,0,B
now,RB,Intellectual_Product,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
then,RB,Temporal_Concept,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
Occasionally,RB,Temporal_Concept,B,NA,4,8,B
",",",",NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
large,JJ,Quantitative_Concept,B,NA,4,7,B
amount,NN,Quantitative_Concept,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
blood,NN,Tissue,B,NA,2,0,B
be,VB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
cough,JJ,Sign_or_Symptom,B,symptom,1,0,B
up.I,JJ,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
chest,VBN,Disease_or_Syndrome,B,disease,2,0,B
infections,NNS,Disease_or_Syndrome,I,disease,3,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
red,VBN,Qualitative_Concept,B,NA,0,0,B
look,VBP,Organism_Attribute,B,NA,0,0,B
patch,NN,Medical_Device,B,device,0,0,B
of,IN,NA,B,NA,0,0,B
skin,NN,Body_System,B,organ,2,0,B
that,WDT,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
an,DT,NA,B,NA,0,0,B
irregular,JJ,Qualitative_Concept,B,NA,0,0,B
outline,NN,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
It,PRP,NA,B,NA,0,0,B
tend,VBP,NA,B,NA,2,0,B
to,TO,Clinical_Attribute,I,NA,0,0,B
look,VB,Organism_Attribute,B,NA,0,0,B
crusty,JJ,NA,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
scaly,NN,NA,B,NA,2,0,B
